ATTRIBUTE_ExerciceFrequency	ATTRIBUTE_FermentedPlantFrequency	ATTRIBUTE_Probiotic_frequence	ATTRIBUTE_SampleType	ATTRIBUTE_TypesOfPlants	G1	G2	G3	G4	G5	G6	GNPSGROUP:	GNPSGROUP:11_to_20	GNPSGROUP:21_to_30	GNPSGROUP:6_to_10	GNPSGROUP:BLANK	GNPSGROUP:Daily	GNPSGROUP:Less_than_5	GNPSGROUP:More_than_30	GNPSGROUP:Never	GNPSGROUP:Occasionally	GNPSGROUP:Rarely	GNPSGROUP:Rarely (less than once/week)	GNPSGROUP:Regularly	GNPSGROUP:SAMPLE	GNPSGROUP:SOLVENT_BLANK	GNPSGROUP:SWAB_BLANK	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Daily,Regularly,,Never,Occasionally	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	11574.04056896552	0.0	0.0	0.0	0.0	636.7093000000126	14706.382818181823	792.1192272727282	425.178750000004	301.15954999999667	0.0	214.31408333333033	18419.032444444452	7749.251022727276	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6411","main.cluster index_upperinput":"6411"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.8141	0	0	N/A	18	6411	31	18	655.4987	0	655.4987	170483.5225000001
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	46500.628758620755	0.0	0.0	0.0	0.0	27.473400000001007	58444.061409090944	3161.164181818231	554.807166666661	3101.392350000051	44.350000000001444	563.3373333333274	71838.85588888894	30802.61279545459	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6412","main.cluster index_upperinput":"6412"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	8.9322	0	0	N/A	18	6412	61	18	881.7062	0	881.7062	677657.4815000009
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	44877.649931034495	0.0	0.0	0.0	0.0	2174.0775999999937	19401.27031818189	40733.57731818176	1753.4593333333257	45473.52289999993	236.64400000000072	887.0343333333283	22368.100111111202	30067.423818181822	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6413","main.cluster index_upperinput":"6413"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6413","main.cluster index_upperinput":"6413"}	N/A	N/A	4.5356	0	0	N/A	18	6413	-1	18	445.3155	0	445.3155	661483.324
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	11410.23548275858	0.0	0.0	0.0	0.0	223.3779999999945	15296.942409090856	1647.7751818181835	1635.2224166666692	1258.1312000000007	11092.342000000011	3410.773166666673	19245.814888888828	8472.35879545452	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6415","main.cluster index_upperinput":"6415"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=477&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	6.7766	0	0	N/A	22	6415	477	22	769.5706	0	769.5706	186391.89349999945
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10581.370413793093	0.0	0.0	0.0	0.0	2737.9651999999937	15366.975454545438	684.0171818181816	3785.7425833333277	3311.3316499999933	232.1595000000014	2775.833499999999	15157.584055555542	8025.496318181809	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6417","main.cluster index_upperinput":"6417"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=524&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	4.9384	0	0	N/A	21	6417	524	21	468.3069	0	468.3069	176560.91899999982
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9504.810137931032	0.0	0.0	0.0	0.0	413.0284000000019	12611.220818181811	4911.674181818118	9124.199249999878	2291.305150000017	126.41200000000131	9003.417999999878	18749.525777777675	8761.447499999966	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6418","main.cluster index_upperinput":"6418"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=524&task=b817262cb6114e7295fee4f73b22a3ad	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14	0.828534	4.7467	0	0	CCMSLIB00003137869	22	6418	524	22	480.3089	0	480.3089	192751.84499999924
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	11048.953310344863	0.0	0.0	0.0	0.0	13828.691000000013	17675.731818181866	124.25504545454595	5907.917583333337	212.29674999999978	112.52199999999945	179.71916666666507	17675.01727777783	8899.993431818206	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6420","main.cluster index_upperinput":"6420"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=b817262cb6114e7295fee4f73b22a3ad	Spectral Match to Decaethylene glycol tridecyl ether from NIST14	0.943931	5.5335	0	0	CCMSLIB00003135890	18	6420	31	18	641.4835	0	641.4835	195799.85550000056
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	11865.04668965517	0.0	0.0	0.0	0.0	351.0731999999941	14010.053772727273	1957.4423636363601	384.7471666666659	2131.7754999999947	1191.7120000000032	486.6280833333358	17038.659333333337	7983.748068181817	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6421","main.cluster index_upperinput":"6421"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=57&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.1011	0	0	N/A	21	6421	57	21	737.5000	0	737.5000	175642.4575
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	11371.518465517227	0.0	0.0	0.0	0.0	1337.5120999999945	14756.406954545435	613.4109090909081	672.0874166666639	663.2042000000006	75.39500000000018	163.88616666666644	17668.79055555553	7684.908931818171	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6422","main.cluster index_upperinput":"6422"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6422","main.cluster index_upperinput":"6422"}	N/A	N/A	5.4287	0	0	N/A	21	6422	-1	21	795.5411	0	795.5411	169067.9964999998
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	16592.385241379372	0.0	0.0	0.0	0.0	58458.15580000006	35089.60518181828	234.45209090909074	24609.036000000026	8743.926500000049	226.81599999999685	336.2797500000012	17209.55150000005	17662.028636363684	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6423","main.cluster index_upperinput":"6423"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6423","main.cluster index_upperinput":"6423"}	N/A	N/A	5.6375	0	0	N/A	22	6423	-1	22	421.3516	0	421.3516	388564.63000000105
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9580.871672413803	0.0	0.0	0.0	0.0	749.7495000000033	12716.703727272738	1004.9553181818284	1910.6200000000124	1474.1239000000057	234.695999999997	1795.937500000011	14889.49361111113	6860.829522727283	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6424","main.cluster index_upperinput":"6424"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6424","main.cluster index_upperinput":"6424"}	N/A	N/A	6.2746	0	0	N/A	22	6424	-1	22	565.4320	0	565.4320	150938.2495000002
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10723.802862068942	0.0	0.0	0.0	0.0	242.7951999999977	13784.074499999977	867.0958181818111	911.8245000000022	210.2743500000026	177.2820000000046	849.9583333333371	17603.737666666628	7325.585159090894	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6425","main.cluster index_upperinput":"6425"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6425","main.cluster index_upperinput":"6425"}	N/A	N/A	5.7398	0	0	N/A	19	6425	-1	19	809.5588	0	809.5588	161162.87349999967
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9972.928500000027	0.0	0.0	0.0	0.0	491.72649999999743	13060.88627272731	2394.336909090918	3922.1906666666873	1776.6609500000054	1602.6594999999952	4116.508666666687	16749.704555555607	7727.611590909114	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6426","main.cluster index_upperinput":"6426"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6426","main.cluster index_upperinput":"6426"}	N/A	N/A	6.2491	0	0	N/A	21	6426	-1	21	609.4575	0	609.4575	170007.45500000048
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	22790.190741379312	0.0	0.0	0.0	0.0	505.0503	29816.67272727273	6984.836636363636	12242.41725	3401.1582500000004	427.7749999999994	12341.554833333334	41007.315111111115	18400.754681818184	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6428","main.cluster index_upperinput":"6428"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6428","main.cluster index_upperinput":"6428"}	N/A	N/A	0.6565	0	0	N/A	22	6428	-1	22	203.1398	0	203.1398	404816.603
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	18488.79413793104	0.0	0.0	0.0	0.0	409.5579999999998	20363.41418181821	11224.096499999978	13188.192750000002	4945.328899999973	160.6499999999997	13086.966583333335	32988.9041666667	15793.755340909094	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6429","main.cluster index_upperinput":"6429"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=699&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.0353	0	0	N/A	18	6429	699	18	595.3832	0	595.3832	347462.6175
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	45057.48156896546	0.0	0.0	0.0	0.0	1965.7282999999766	19581.873409090862	50196.89972727282	19004.836083333572	51365.664449999946	132.16300000000035	18243.730916666915	27658.18855555568	34889.38656818184	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6430","main.cluster index_upperinput":"6430"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=255&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	4.5114	0	0	N/A	16	6430	255	16	335.2789	0	335.2789	767566.5045000004
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10113.394999999986	0.0	0.0	0.0	0.0	3363.3740000000116	14090.894681818165	208.1997272727267	1621.4122500000033	174.13414999999847	868.805999999997	389.073166666665	16343.525611111088	7149.547204545445	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6431","main.cluster index_upperinput":"6431"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6431","main.cluster index_upperinput":"6431"}	N/A	N/A	6.1220	0	0	N/A	19	6431	-1	19	779.5493	0	779.5493	157290.03849999985
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9332.360862068936	0.0	0.0	0.0	0.0	13842.092799999939	15411.617272727219	88.04618181818157	5836.403499999975	123.75814999999962	60.35000000000128	128.0704166666668	14950.576666666619	7749.8317272727	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6432","main.cluster index_upperinput":"6432"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6432","main.cluster index_upperinput":"6432"}	N/A	N/A	6.3305	0	0	N/A	14	6432	-1	14	493.4091	0	493.4091	170496.2979999994
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	73741.13974137929	0.0	0.0	0.0	0.0	61182.28930000016	110382.34177272728	2728.304045454545	29009.536500000067	78528.23649999996	360.0450000000062	3853.5803333333333	33936.18911111112	56555.32290909091	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6433","main.cluster index_upperinput":"6433"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=192&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	2.2589	0	0	N/A	22	6433	192	22	283.1750	0	283.1750	1244217.1040000003
Daily,Regularly,,Never,Occasionally	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9589.234034482768	0.0	0.0	0.0	0.0	9574.631399999997	14787.085636363649	63.3506363636369	4038.8742499999994	125.86305000000014	0.0	88.27450000000127	15342.436666666683	7425.218136363643	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6434","main.cluster index_upperinput":"6434"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=938&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	6.2851	0	0	N/A	16	6434	938	16	537.4379	0	537.4379	163354.79900000012
Daily,Regularly,,Never,Occasionally	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9794.556810344815	0.0	0.0	0.0	0.0	1237.4240999999677	12425.246818181806	1424.7332727272565	1246.1957499999912	207.86865000000276	0.0	2156.3687499999683	16036.222388888867	6924.990045454531	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6436","main.cluster index_upperinput":"6436"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.8725	0	0	N/A	18	6436	14	18	584.4723	0	584.4723	152349.78099999973
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10410.889896551756	0.0	0.0	0.0	0.0	1947.7814000000096	12836.069227272768	1521.676818181824	369.4404166666683	185.16985000000182	68.60700000000219	1915.3260833333431	16280.222333333382	7178.873022727296	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6437","main.cluster index_upperinput":"6437"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.8315	0	0	N/A	18	6437	14	18	628.4990	0	628.4990	157935.2065000005
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	16118.821206896591	0.0	0.0	0.0	0.0	3110.0983999999676	17466.95618181823	9242.3079090909	9975.145583333308	6057.025850000006	175.58449999999982	8734.805083333322	25044.873444444493	13354.632045454564	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6438","main.cluster index_upperinput":"6438"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=302&task=b817262cb6114e7295fee4f73b22a3ad	Spectral Match to Cholesta-4,6-dien-3-one from NIST14	0.850415	8.6309	0	0	CCMSLIB00003135726	21	6438	302	21	383.3314	0	383.3314	293801.9050000005
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	8447.627793103395	0.0	0.0	0.0	0.0	455.8976000000055	11503.559318181751	5720.640727272764	11074.670416666744	930.3293000000117	473.5290000000001	10990.657583333408	19885.45749999995	8612.100022727258	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6439","main.cluster index_upperinput":"6439"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=851&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	6.1361	0	0	N/A	20	6439	851	20	763.5196	0	763.5196	189466.20049999972
Daily,Regularly,,Never,Occasionally	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9082.279879310363	0.0	0.0	0.0	0.0	1968.8586999999966	12235.459045454565	270.53222727273095	959.4039166666644	391.51775000000225	0.0	197.25725000000068	14290.239722222248	6252.9956363636475	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6440","main.cluster index_upperinput":"6440"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.9308	0	0	N/A	17	6440	14	17	540.4468	0	540.4468	137565.90400000027
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	9138.712982758623	0.0	0.0	0.0	0.0	74.51490000000018	11591.423318181822	565.3582272727276	173.77333333333206	190.5966499999986	66.7124999999984	205.79733333333192	14614.270777777783	6078.390772727274	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6441","main.cluster index_upperinput":"6441"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.8082	0	0	N/A	19	6441	14	19	672.5244	0	672.5244	133724.597
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	8460.582827586173	0.0	0.0	0.0	0.0	139.27700000000098	11405.437363636322	279.53609090909043	967.2960833333346	383.8110000000008	52.48050000000031	918.010750000001	13816.489499999947	5842.486727272706	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6442","main.cluster index_upperinput":"6442"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6442","main.cluster index_upperinput":"6442"}	N/A	N/A	6.7988	0	0	N/A	12	6442	-1	12	786.5938	0	786.5938	128534.70799999953
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	8631.268931034494	0.0	0.0	0.0	0.0	4888.451800000012	12421.707363636382	108.82518181818098	2071.300250000005	47.80984999999985	105.1764999999998	126.71499999999953	13887.461055555574	6265.266272727282	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6443","main.cluster index_upperinput":"6443"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6443","main.cluster index_upperinput":"6443"}	N/A	N/A	6.2254	0	0	N/A	14	6443	-1	14	581.4622	0	581.4622	137835.8580000002
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	7779.731482758655	0.0	0.0	0.0	0.0	151.06760000000125	11200.00022727278	5777.572499999971	12305.676249999959	2234.1462000000015	84.81599999999929	12271.027416666624	18222.872111111137	8488.786363636375	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6448","main.cluster index_upperinput":"6448"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"6448","main.cluster index_upperinput":"6448"}	N/A	N/A	6.2067	0	0	N/A	21	6448	-1	21	653.4929	0	653.4929	186753.30000000028
